tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Yiming Zhang	This study		0.4	105.7	84.1	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 13:31:10	4.5899999999999997e-07	2.6e-09	1.26e-09	1.49e-09	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-214	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	214	AX11-1a	u	0	0.0	0.0	-90.0	1	373
Yiming Zhang	This study		0.4	99.0	84.7	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 13:47:27	4.5899999999999997e-07	2.5e-09	1.65e-09	1.5e-09	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-215	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	215	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	2	373
Yiming Zhang	This study		0.4	85.1	85.6	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-23 12:29:31	4.53e-07	2.45e-09	1.7800000000000003e-09	1.3800000000000002e-09	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-216	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	216	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	3	473
Yiming Zhang	This study		0.3	84.8	85.4	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 13:26:21	4.5700000000000003e-07	2.2399999999999997e-09	1.5299999999999999e-09	7.38e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-217	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	217	AX11-1a	u	0	0.0	0.0	-90.0	4	473
Yiming Zhang	This study		0.4	92.5	84.8	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 13:52:52	4.49e-07	2.42e-09	1.3800000000000002e-09	7.439999999999999e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-218	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	218	AX11-1a	u	0	0.0	0.0	-90.0	5	573
Yiming Zhang	This study		0.3	85.8	85.3	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 12:31:22	4.48e-07	2.15e-09	1.4300000000000002e-09	3.6600000000000003e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-219	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	219	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	6	373
Yiming Zhang	This study		0.4	88.8	84.3	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 16:27:52	4.41e-07	2.57e-09	1.6899999999999997e-09	3.29e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-220	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	220	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	7	573
Yiming Zhang	This study		0.4	82.4	84.5	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 14:04:27	4.1e-07	2.13e-09	1.59e-09	2.02e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-221	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	221	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	8	673
Yiming Zhang	This study		0.4	74.2	84.9	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-28 14:03:54	4.24e-07	2.23e-09	1.56e-09	1.68e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-222	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	222	AX11-1a	u	0	0.0	0.0	-90.0	9	673
Yiming Zhang	This study		0.4	71.9	84.7	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 12:38:11	4.2e-07	2.31e-09	1.82e-09	5.1e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-223	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	223	AX11-1a	u	0	0.0	0.0	-90.0	10	698
Yiming Zhang	This study		0.4	75.7	85.2	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 16:44:35	4.1200000000000004e-07	2.12e-09	1.65e-09	1.4500000000000002e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-224	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	224	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	11	573
Yiming Zhang	This study		0.4	70.0	85.9	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 12:36:29	4e-07	1.79e-09	1.7199999999999999e-09	3.06e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-225	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	225	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	12	698
Yiming Zhang	This study		0.5	86.7	85.9	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 17:46:16	3.89e-07	2.3399999999999998e-09	1.99e-09	5.37e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-226	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	226	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	13	723
Yiming Zhang	This study		0.3	17.5	87.0	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-31 18:54:16	4.06e-07	1.92e-09	1.54e-09	5.73e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-227	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	227	AX11-1a	u	0	0.0	0.0	-90.0	14	723
Yiming Zhang	This study		0.4	81.7	86.3	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 11:36:58	3.98e-07	2.38e-09	1.65e-09	6e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-228	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	228	AX11-1a	u	0	0.0	0.0	-90.0	15	748
Yiming Zhang	This study		0.4	87.6	86.2	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 15:18:36	3.8100000000000004e-07	2.2399999999999997e-09	1.65e-09	4.89e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-229	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	229	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	16	698
Yiming Zhang	This study		0.4	90.9	86.0	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 10:42:39	3.65e-07	2.02e-09	1.4199999999999999e-09	5.52e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-230	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	230	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	17	748
Yiming Zhang	This study		0.4	81.7	86.5	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 14:58:19	3.38e-07	1.6899999999999997e-09	1.26e-09	8.29e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-231	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	231	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	18	773
Yiming Zhang	This study		0.3	97.7	86.0	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 12:36:10	3.7e-07	1.89e-09	1.14e-09	7.030000000000001e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-232	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	232	AX11-1a	u	0	0.0	0.0	-90.0	19	773
Yiming Zhang	This study		0.4	105.6	85.3	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 17:02:52	3.51e-07	2.0499999999999997e-09	1.1699999999999999e-09	6.169999999999999e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-233	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	233	AX11-1a	u	0	0.0	0.0	-90.0	20	793
Yiming Zhang	This study		0.4	101.0	85.0	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-14 13:12:26	3.2299999999999997e-07	1.7199999999999999e-09	1.0300000000000002e-09	8.66e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-234	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	234	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	21	748
Yiming Zhang	This study		0.4	85.4	85.7	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 12:14:22	2.8e-07	1.6699999999999998e-09	1.2e-09	6.479999999999999e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-235	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	235	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	22	793
Yiming Zhang	This study		0.4	90.6	85.2	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 16:05:24	2.4899999999999997e-07	1.45e-09	1.1e-09	4.83e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-236	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	236	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	23	803
Yiming Zhang	This study		0.4	91.8	86.3	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 12:21:38	3.05e-07	1.6899999999999997e-09	1.31e-09	3.8899999999999995e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-237	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	237	AX11-1a	u	0	0.0	0.0	-90.0	24	803
Yiming Zhang	This study		0.4	93.8	86.0	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 15:51:47	2.67e-07	1.46e-09	1.24e-09	3.65e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-238	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	238	AX11-1a	u	0	0.0	0.0	-90.0	25	813
Yiming Zhang	This study		0.4	91.2	84.6	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 12:27:34	2.1300000000000001e-07	1.27e-09	9.99e-10	4.06e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-239	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	239	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	26	793
Yiming Zhang	This study		0.5	98.4	82.8	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 16:28:02	1.75e-07	1.0800000000000002e-09	8.859999999999999e-10	3.6799999999999997e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-240	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	240	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	27	813
Yiming Zhang	This study		0.5	93.1	73.6	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 10:25:08	8.949999999999999e-08	6.5e-10	3.8100000000000003e-10	2.87e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-241	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	241	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	28	823
Yiming Zhang	This study		0.5	94.7	85.0	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 13:54:05	1.93e-07	1.13e-09	1.13e-09	3.32e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-242	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	242	AX11-1a	u	0	0.0	0.0	-90.0	29	823
Yiming Zhang	This study		0.5	99.1	84.8	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 17:28:23	1.6399999999999999e-07	9.42e-10	1.0300000000000002e-09	2.8e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-243	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	243	AX11-1a	u	0	0.0	0.0	-90.0	30	828
Yiming Zhang	This study		0.5	104.7	75.2	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-22 12:27:01	7.36e-08	4.2500000000000003e-10	4.6399999999999995e-10	2.02e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-244	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	244	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	31	813
Yiming Zhang	This study		0.7	98.0	53.1	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 09:35:15	3.3e-08	2.82e-10	3.8e-10	1.88e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-245	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	245	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	32	828
Yiming Zhang	This study		0.5	106.1	-65.3	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 13:54:57	4.79e-08	1.42e-10	4.4499999999999996e-10	1.1599999999999999e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-246	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	246	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	33	833
Yiming Zhang	This study		0.4	110.4	83.6	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 08:50:37	1.04e-07	5.55e-10	5.45e-10	1.6899999999999999e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-247	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	247	AX11-1a	u	0	0.0	0.0	-90.0	34	833
Yiming Zhang	This study		0.4	106.5	83.6	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 12:39:28	1.0300000000000001e-07	5.609999999999999e-10	5.47e-10	1.8100000000000002e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-248	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	248	AX11-1a	u	0	0.0	0.0	-90.0	35	835
Yiming Zhang	This study		0.5	105.9	-64.7	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 16:35:36	4.37e-08	9.690000000000001e-11	3.85e-10	7.84e-11	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-249	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	249	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	36	828
Yiming Zhang	This study		0.4	109.3	-77.1	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 12:23:04	7.940000000000001e-08	2.7e-10	4.24e-10	7.559999999999999e-11	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-250	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	250	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	37	835
Yiming Zhang	This study		0.3	92.6	-79.6	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 16:19:00	9.779999999999999e-08	3.05e-10	4.49e-10	9.22e-11	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-251	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	251	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	38	837
Yiming Zhang	This study		0.4	108.1	82.7	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 14:14:16	7.089999999999999e-08	3.8199999999999997e-10	3.94e-10	1.4e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-252	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	252	AX11-1a	u	0	0.0	0.0	-90.0	39	837
Yiming Zhang	This study		0.4	106.4	82.8	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 17:29:56	7.07e-08	3.83e-10	3.9300000000000004e-10	1.43e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-253	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	253	AX11-1a	u	0	0.0	0.0	-90.0	40	839
Yiming Zhang	This study		0.4	98.2	-78.1	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 10:39:31	9.64e-08	2.42e-10	6.479999999999999e-10	5.289999999999999e-11	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-254	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	254	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	41	835
Yiming Zhang	This study		0.3	102.2	-79.3	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 14:25:42	1.12e-07	3.5000000000000003e-10	5.85e-10	6.62e-11	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-255	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	255	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	42	839
Yiming Zhang	This study		0.3	104.9	-85.6	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 10:43:19	1.48e-07	5.99e-10	6.21e-10	1.08e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-256	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	256	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	43	843
Yiming Zhang	This study		0.4	122.2	82.4	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 16:52:52	3.96e-08	1.8200000000000002e-10	2.3199999999999997e-10	1.18e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-257	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	257	AX11-1a	u	0	0.0	0.0	-90.0	44	843
Yiming Zhang	This study		0.4	124.4	82.1	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-29 10:25:11	3.7400000000000004e-08	1.6000000000000002e-10	2.18e-10	1.0500000000000001e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-258	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	258	AX11-1a	u	0	0.0	0.0	-90.0	45	848
Yiming Zhang	This study		0.3	121.1	-84.1	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-29 14:01:42	1.4599999999999998e-07	6.25e-10	5.97e-10	2.03e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-259	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	259	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	46	839
Yiming Zhang	This study		0.3	81.4	-85.4	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-30 10:37:30	1.57e-07	5.220000000000001e-10	6.78e-10	1.26e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-260	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	260	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	47	848
Yiming Zhang	This study		0.3	97.6	-85.9	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-30 14:30:56	1.66e-07	6.38e-10	6.79e-10	1.65e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-261	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	261	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	48	853
Yiming Zhang	This study		0.4	127.7	83.6	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 10:24:29	2.66e-08	1.19e-10	1.49e-10	8.63e-11	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-262	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	262	AX11-1a	u	0	0.0	0.0	-90.0	49	853
Yiming Zhang	This study		0.5	128.1	82.0	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 13:58:44	2.56e-08	1.15e-10	1.79e-10	8.93e-11	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-263	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	263	AX11-1a	u	0	0.0	0.0	-90.0	50	858
Yiming Zhang	This study		0.3	109.0	-83.5	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 17:45:16	1.69e-07	6.1e-10	6.900000000000001e-10	1.5699999999999997e-10	4	273	AX11-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-264	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	264	AX11-1a	u	0	2.9999999999999997e-05	0.0	-90.0	51	848
